timestamp,character,magic_find,item_id,currency_id,amount
2024-02-03T15:06:45.422Z,Paintball Partner,788,68635,,1
2024-02-03T15:06:45.422Z,Paintball Partner,788,68638,,1
2024-02-03T15:06:45.422Z,Paintball Partner,788,94653,,-2
2024-02-03T15:06:45.344Z,Paintball Partner,788,68638,,2
2024-02-03T15:06:45.344Z,Paintball Partner,788,94653,,-2
2024-02-03T15:06:45.265Z,Paintball Partner,788,68638,,2
2024-02-03T15:06:45.265Z,Paintball Partner,788,94653,,-2
2024-02-03T15:06:45.182Z,Paintball Partner,788,68638,,2
2024-02-03T15:06:45.182Z,Paintball Partner,788,94653,,-2
2024-02-03T15:06:45.068Z,Paintball Partner,788,68638,,2
2024-02-03T15:06:45.068Z,Paintball Partner,788,94653,,-2
2024-02-03T15:06:45.029Z,Paintball Partner,788,68635,,1
2024-02-03T15:06:45.029Z,Paintball Partner,788,68638,,1
2024-02-03T15:06:45.029Z,Paintball Partner,788,94653,,-2
2024-02-03T15:06:44.950Z,Paintball Partner,788,68638,,1
2024-02-03T15:06:44.950Z,Paintball Partner,788,94653,,-1
2024-02-03T15:06:44.863Z,Paintball Partner,788,68638,,1
2024-02-03T15:06:44.863Z,Paintball Partner,788,77699,,1
2024-02-03T15:06:44.863Z,Paintball Partner,788,94653,,-2
2024-02-03T15:06:44.822Z,Paintball Partner,788,68638,,4
2024-02-03T15:06:44.822Z,Paintball Partner,788,94653,,-4
2024-02-03T15:06:44.667Z,Paintball Partner,788,68638,,3
2024-02-03T15:06:44.667Z,Paintball Partner,788,94653,,-3
2024-02-03T15:06:44.552Z,Paintball Partner,788,68637,,1
2024-02-03T15:06:44.552Z,Paintball Partner,788,68638,,2
2024-02-03T15:06:44.552Z,Paintball Partner,788,94653,,-3
2024-02-03T15:06:44.433Z,Paintball Partner,788,68638,,2
2024-02-03T15:06:44.433Z,Paintball Partner,788,94653,,-2
2024-02-03T15:06:44.349Z,Paintball Partner,788,68638,,3
2024-02-03T15:06:44.349Z,Paintball Partner,788,94653,,-3
2024-02-03T15:06:44.227Z,Paintball Partner,788,68638,,2
2024-02-03T15:06:44.227Z,Paintball Partner,788,94653,,-2
2024-02-03T15:06:44.143Z,Paintball Partner,788,68638,,2
2024-02-03T15:06:44.143Z,Paintball Partner,788,94653,,-2
2024-02-03T15:06:44.061Z,Paintball Partner,788,68638,,1
2024-02-03T15:06:44.061Z,Paintball Partner,788,94653,,-1
2024-02-03T15:06:44.023Z,Paintball Partner,788,68638,,1
2024-02-03T15:06:44.023Z,Paintball Partner,788,94653,,-1
2024-02-03T15:06:43.977Z,Paintball Partner,788,68638,,4
2024-02-03T15:06:43.977Z,Paintball Partner,788,94653,,-4
2024-02-03T15:06:43.834Z,Paintball Partner,788,68638,,2
2024-02-03T15:06:43.834Z,Paintball Partner,788,94653,,-2
2024-02-03T15:06:43.833Z,Paintball Partner,788,68635,,1
2024-02-03T15:06:43.833Z,Paintball Partner,788,68638,,2
2024-02-03T15:06:43.833Z,Paintball Partner,788,94653,,-3
2024-02-03T15:06:43.628Z,Paintball Partner,788,68635,,1
2024-02-03T15:06:43.628Z,Paintball Partner,788,68638,,1
2024-02-03T15:06:43.628Z,Paintball Partner,788,94653,,-2
2024-02-03T15:06:43.541Z,Paintball Partner,788,68638,,3
2024-02-03T15:06:43.541Z,Paintball Partner,788,94653,,-3
2024-02-03T15:06:43.433Z,Paintball Partner,788,68638,,5
2024-02-03T15:06:43.433Z,Paintball Partner,788,94653,,-5
2024-02-03T15:06:43.245Z,Paintball Partner,788,68638,,1
2024-02-03T15:06:43.245Z,Paintball Partner,788,77699,,1
2024-02-03T15:06:43.245Z,Paintball Partner,788,94653,,-2
2024-02-03T15:06:43.148Z,Paintball Partner,788,68638,,4
2024-02-03T15:06:43.148Z,Paintball Partner,788,94653,,-4
2024-02-03T15:06:42.988Z,Paintball Partner,788,68638,,4
2024-02-03T15:06:42.988Z,Paintball Partner,788,94653,,-4
2024-02-03T15:06:42.835Z,Paintball Partner,788,68638,,2
2024-02-03T15:06:42.835Z,Paintball Partner,788,94653,,-2
2024-02-03T15:06:42.746Z,Paintball Partner,788,68638,,3
2024-02-03T15:06:42.746Z,Paintball Partner,788,94653,,-3
2024-02-03T15:06:42.633Z,Paintball Partner,788,68638,,4
2024-02-03T15:06:42.633Z,Paintball Partner,788,94653,,-4
2024-02-03T15:06:42.473Z,Paintball Partner,788,68633,,1
2024-02-03T15:06:42.473Z,Paintball Partner,788,94653,,-1
2024-02-03T15:06:42.427Z,Paintball Partner,788,68638,,3
2024-02-03T15:06:42.427Z,Paintball Partner,788,94653,,-3
2024-02-03T15:06:42.308Z,Paintball Partner,788,68638,,2
2024-02-03T15:06:42.308Z,Paintball Partner,788,94653,,-2
2024-02-03T15:06:42.226Z,Paintball Partner,788,68638,,3
2024-02-03T15:06:42.226Z,Paintball Partner,788,94653,,-3
2024-02-03T15:06:42.109Z,Paintball Partner,788,68638,,3
2024-02-03T15:06:42.109Z,Paintball Partner,788,94653,,-3
2024-02-03T15:06:41.960Z,Paintball Partner,788,68638,,2
2024-02-03T15:06:41.960Z,Paintball Partner,788,94653,,-2
2024-02-03T15:06:41.913Z,Paintball Partner,788,68638,,3
2024-02-03T15:06:41.913Z,Paintball Partner,788,94653,,-3
2024-02-03T15:06:41.831Z,Paintball Partner,788,68638,,2
2024-02-03T15:06:41.831Z,Paintball Partner,788,94653,,-2
2024-02-03T15:06:41.667Z,Paintball Partner,788,68638,,2
2024-02-03T15:06:41.667Z,Paintball Partner,788,94653,,-2
2024-02-03T15:06:41.625Z,Paintball Partner,788,68638,,3
2024-02-03T15:06:41.625Z,Paintball Partner,788,94653,,-3
2024-02-03T15:06:41.466Z,Paintball Partner,788,68638,,2
2024-02-03T15:06:41.466Z,Paintball Partner,788,94653,,-2
2024-02-03T15:06:41.426Z,Paintball Partner,788,68638,,4
2024-02-03T15:06:41.426Z,Paintball Partner,788,94653,,-4
2024-02-03T15:06:41.263Z,Paintball Partner,788,68638,,1
2024-02-03T15:06:41.263Z,Paintball Partner,788,94653,,-1
2024-02-03T15:06:41.222Z,Paintball Partner,788,68638,,3
2024-02-03T15:06:41.222Z,Paintball Partner,788,94653,,-3
2024-02-03T15:06:41.082Z,Paintball Partner,788,68638,,2
2024-02-03T15:06:41.082Z,Paintball Partner,788,94653,,-2
2024-02-03T15:06:41.032Z,Paintball Partner,788,68638,,8
2024-02-03T15:06:41.032Z,Paintball Partner,788,94653,,-2
2024-02-03T15:06:40.948Z,Paintball Partner,788,68636,,1
2024-02-03T15:06:40.948Z,Paintball Partner,788,68638,,1
2024-02-03T15:06:40.948Z,Paintball Partner,788,94653,,-2
2024-02-03T15:06:40.867Z,Paintball Partner,788,68638,,4
2024-02-03T15:06:40.867Z,Paintball Partner,788,94653,,-4
2024-02-03T15:06:40.718Z,Paintball Partner,788,68638,,2
2024-02-03T15:06:40.718Z,Paintball Partner,788,94653,,-2
2024-02-03T15:06:40.627Z,Paintball Partner,788,68638,,2
2024-02-03T15:06:40.627Z,Paintball Partner,788,77699,,1
2024-02-03T15:06:40.627Z,Paintball Partner,788,94653,,-3
2024-02-03T15:06:40.507Z,Paintball Partner,788,68638,,3
2024-02-03T15:06:40.507Z,Paintball Partner,788,94653,,-3
2024-02-03T15:06:40.392Z,Paintball Partner,788,68634,,1
2024-02-03T15:06:40.392Z,Paintball Partner,788,68638,,6
2024-02-03T15:06:40.392Z,Paintball Partner,788,94653,,-8
2024-02-03T15:06:40.392Z,Paintball Partner,788,101398,,1
2024-02-03T15:06:40.080Z,Paintball Partner,788,68638,,1
2024-02-03T15:06:40.080Z,Paintball Partner,788,94653,,-1
2024-02-03T15:06:40.032Z,Paintball Partner,788,68638,,3
2024-02-03T15:06:40.032Z,Paintball Partner,788,94653,,-3
2024-02-03T15:06:39.883Z,Paintball Partner,788,68638,,2
2024-02-03T15:06:39.883Z,Paintball Partner,788,94653,,-2
2024-02-03T15:06:39.840Z,Paintball Partner,788,68638,,2
2024-02-03T15:06:39.840Z,Paintball Partner,788,94653,,-2
2024-02-03T15:06:39.839Z,Paintball Partner,788,68638,,2
2024-02-03T15:06:39.839Z,Paintball Partner,788,94653,,-2
2024-02-03T15:06:39.665Z,Paintball Partner,788,68638,,1
2024-02-03T15:06:39.665Z,Paintball Partner,788,94653,,-1
2024-02-03T15:06:39.626Z,Paintball Partner,788,68638,,3
2024-02-03T15:06:39.626Z,Paintball Partner,788,94653,,-3
2024-02-03T15:06:39.479Z,Paintball Partner,788,68634,,1
2024-02-03T15:06:39.479Z,Paintball Partner,788,68635,,1
2024-02-03T15:06:39.479Z,Paintball Partner,788,94653,,-2
2024-02-03T15:06:39.431Z,Paintball Partner,788,68638,,2
2024-02-03T15:06:39.431Z,Paintball Partner,788,94653,,-2
2024-02-03T15:06:39.309Z,Paintball Partner,788,68638,,2
2024-02-03T15:06:39.309Z,Paintball Partner,788,94653,,-2
2024-02-03T15:06:39.265Z,Paintball Partner,788,68638,,3
2024-02-03T15:06:39.265Z,Paintball Partner,788,94653,,-3
2024-02-03T15:06:39.157Z,Paintball Partner,788,68638,,1
2024-02-03T15:06:39.157Z,Paintball Partner,788,94653,,-1
2024-02-03T15:06:39.074Z,Paintball Partner,788,68638,,2
2024-02-03T15:06:39.074Z,Paintball Partner,788,94653,,-2
2024-02-03T15:06:39.029Z,Paintball Partner,788,68638,,2
2024-02-03T15:06:39.029Z,Paintball Partner,788,94653,,-2
2024-02-03T15:06:38.945Z,Paintball Partner,788,68638,,4
2024-02-03T15:06:38.945Z,Paintball Partner,788,94653,,-4
2024-02-03T15:06:38.788Z,Paintball Partner,788,68638,,1
2024-02-03T15:06:38.788Z,Paintball Partner,788,94653,,-1
2024-02-03T15:06:38.511Z,Paintball Partner,788,68637,,1
2024-02-03T15:06:38.511Z,Paintball Partner,788,68638,,2
2024-02-03T15:06:38.511Z,Paintball Partner,788,94653,,-3
2024-02-03T15:06:38.393Z,Paintball Partner,788,68635,,1
2024-02-03T15:06:38.393Z,Paintball Partner,788,68638,,2
2024-02-03T15:06:38.393Z,Paintball Partner,788,94653,,-3
2024-02-03T15:06:38.269Z,Paintball Partner,788,68636,,1
2024-02-03T15:06:38.269Z,Paintball Partner,788,68638,,1
2024-02-03T15:06:38.269Z,Paintball Partner,788,94653,,-2
2024-02-03T15:06:38.182Z,Paintball Partner,788,68638,,2
2024-02-03T15:06:38.182Z,Paintball Partner,788,94653,,-2
2024-02-03T15:06:38.102Z,Paintball Partner,788,68638,,2
2024-02-03T15:06:38.102Z,Paintball Partner,788,94653,,-2
2024-02-03T15:06:38.022Z,Paintball Partner,788,68635,,1
2024-02-03T15:06:38.022Z,Paintball Partner,788,68638,,3
2024-02-03T15:06:38.022Z,Paintball Partner,788,94653,,-4
2024-02-03T15:06:37.867Z,Paintball Partner,788,68638,,3
2024-02-03T15:06:37.867Z,Paintball Partner,788,94653,,-3
2024-02-03T15:06:37.866Z,Paintball Partner,788,68637,,1
2024-02-03T15:06:37.866Z,Paintball Partner,788,68638,,1
2024-02-03T15:06:37.866Z,Paintball Partner,788,94653,,-2
2024-02-03T15:06:37.666Z,Paintball Partner,788,68638,,10
2024-02-03T15:06:37.666Z,Paintball Partner,788,94653,,-10
2024-02-03T15:06:37.350Z,Paintball Partner,788,68638,,3
2024-02-03T15:06:37.350Z,Paintball Partner,788,94653,,-3
2024-02-03T15:06:37.228Z,Paintball Partner,788,68638,,4
2024-02-03T15:06:37.228Z,Paintball Partner,788,94653,,-4
2024-02-03T15:06:37.069Z,Paintball Partner,788,68632,,4
2024-02-03T15:06:37.069Z,Paintball Partner,788,68633,,6
2024-02-03T15:06:37.069Z,Paintball Partner,788,68634,,2
2024-02-03T15:06:37.069Z,Paintball Partner,788,68635,,1
2024-02-03T15:06:37.069Z,Paintball Partner,788,68636,,5
2024-02-03T15:06:37.069Z,Paintball Partner,788,68637,,6
2024-02-03T15:06:37.069Z,Paintball Partner,788,68638,,471
2024-02-03T15:06:37.069Z,Paintball Partner,788,77699,,2
2024-02-03T15:06:37.069Z,Paintball Partner,788,94653,,-410
2024-02-03T15:06:37.069Z,Paintball Partner,788,101398,,7
2024-02-03T15:06:29.840Z,Paintball Partner,788,68632,,1
2024-02-03T15:06:29.840Z,Paintball Partner,788,68635,,1
2024-02-03T15:06:29.840Z,Paintball Partner,788,68637,,1
2024-02-03T15:06:29.840Z,Paintball Partner,788,68638,,53
2024-02-03T15:06:29.840Z,Paintball Partner,788,77699,,1
2024-02-03T15:06:29.840Z,Paintball Partner,788,94653,,-50
2024-02-03T15:06:29.840Z,Paintball Partner,788,101398,,2
2024-02-03T15:06:28.680Z,Paintball Partner,788,68638,,3
2024-02-03T15:06:28.680Z,Paintball Partner,788,94653,,-3
2024-02-03T15:06:28.551Z,Paintball Partner,788,68638,,1
2024-02-03T15:06:28.551Z,Paintball Partner,788,94653,,-1
2024-02-03T15:06:26.868Z,Paintball Partner,788,68632,,1
2024-02-03T15:06:26.868Z,Paintball Partner,788,68638,,21
2024-02-03T15:06:26.868Z,Paintball Partner,788,94653,,-22
2024-02-03T15:06:26.153Z,Paintball Partner,788,68638,,12
2024-02-03T15:06:26.153Z,Paintball Partner,788,94653,,-12
2024-02-03T15:06:25.827Z,Paintball Partner,788,68638,,3
2024-02-03T15:06:25.827Z,Paintball Partner,788,94653,,-3
2024-02-03T15:06:25.788Z,Paintball Partner,788,68632,,1
2024-02-03T15:06:25.788Z,Paintball Partner,788,68634,,1
2024-02-03T15:06:25.788Z,Paintball Partner,788,68635,,1
2024-02-03T15:06:25.788Z,Paintball Partner,788,68638,,28
2024-02-03T15:06:25.788Z,Paintball Partner,788,94653,,-31
2024-02-03T15:06:24.726Z,Paintball Partner,788,68638,,19
2024-02-03T15:06:24.726Z,Paintball Partner,788,94653,,-8
2024-02-03T15:06:24.456Z,Paintball Partner,788,68638,,11
2024-02-03T15:06:24.456Z,Paintball Partner,788,94653,,-11
2024-02-03T15:06:24.121Z,Paintball Partner,788,68636,,1
2024-02-03T15:06:24.121Z,Paintball Partner,788,68638,,9
2024-02-03T15:06:24.121Z,Paintball Partner,788,94653,,-11
2024-02-03T15:06:24.121Z,Paintball Partner,788,101398,,1
2024-02-03T15:06:23.844Z,Paintball Partner,788,68632,,1
2024-02-03T15:06:23.844Z,Paintball Partner,788,68637,,1
2024-02-03T15:06:23.844Z,Paintball Partner,788,68638,,17
2024-02-03T15:06:23.844Z,Paintball Partner,788,94653,,-19
2024-02-03T15:06:23.195Z,Paintball Partner,788,68638,,5
2024-02-03T15:06:23.195Z,Paintball Partner,788,94653,,-5
2024-02-03T15:06:23.045Z,Paintball Partner,788,68635,,1
2024-02-03T15:06:23.045Z,Paintball Partner,788,68638,,37
2024-02-03T15:06:23.045Z,Paintball Partner,788,94653,,-40
2024-02-03T15:06:23.045Z,Paintball Partner,788,101398,,2
2024-02-03T15:06:21.840Z,Paintball Partner,788,68632,,2
2024-02-03T15:06:21.840Z,Paintball Partner,788,68633,,1
2024-02-03T15:06:21.840Z,Paintball Partner,788,68635,,2
2024-02-03T15:06:21.840Z,Paintball Partner,788,68636,,2
2024-02-03T15:06:21.840Z,Paintball Partner,788,68637,,1
2024-02-03T15:06:21.840Z,Paintball Partner,788,68638,,160
2024-02-03T15:06:21.840Z,Paintball Partner,788,94653,,-148
2024-02-03T15:06:21.840Z,Paintball Partner,788,101398,,2
2024-02-03T15:06:18.911Z,Paintball Partner,788,68638,,3
2024-02-03T15:06:18.911Z,Paintball Partner,788,94653,,-3
2024-02-03T15:06:18.784Z,Paintball Partner,788,68638,,1
2024-02-03T15:06:18.784Z,Paintball Partner,788,94653,,-1
2024-02-03T15:06:18.744Z,Paintball Partner,788,68638,,14
2024-02-03T15:06:18.744Z,Paintball Partner,788,94653,,-3
2024-02-03T15:06:18.631Z,Paintball Partner,788,68638,,1
2024-02-03T15:06:18.631Z,Paintball Partner,788,94653,,-1
2024-02-03T15:06:09.827Z,Paintball Partner,788,68638,,6
2024-02-03T15:06:09.827Z,Paintball Partner,788,94653,,-6
2024-02-03T15:06:09.556Z,Paintball Partner,788,68635,,1
2024-02-03T15:06:09.556Z,Paintball Partner,788,68636,,1
2024-02-03T15:06:09.556Z,Paintball Partner,788,68638,,2
2024-02-03T15:06:09.556Z,Paintball Partner,788,94653,,-4
2024-02-03T15:06:09.450Z,Paintball Partner,788,68638,,7
2024-02-03T15:06:09.450Z,Paintball Partner,788,94653,,-6
2024-02-03T15:06:09.252Z,Paintball Partner,788,68637,,1
2024-02-03T15:06:09.252Z,Paintball Partner,788,68638,,22
2024-02-03T15:06:09.252Z,Paintball Partner,788,94653,,-23
2024-02-03T15:06:08.536Z,Paintball Partner,788,68634,,1
2024-02-03T15:06:08.536Z,Paintball Partner,788,68638,,32
2024-02-03T15:06:08.536Z,Paintball Partner,788,77699,,1
2024-02-03T15:06:08.536Z,Paintball Partner,788,94653,,-25
2024-02-03T15:06:07.843Z,Paintball Partner,788,68638,,4
2024-02-03T15:06:07.843Z,Paintball Partner,788,94653,,-4
2024-02-03T15:06:07.630Z,Paintball Partner,788,68638,,41
2024-02-03T15:06:07.630Z,Paintball Partner,788,94653,,-35
2024-02-03T15:06:07.630Z,Paintball Partner,788,101398,,2
2024-02-03T15:06:06.546Z,Paintball Partner,788,68636,,1
2024-02-03T15:06:06.546Z,Paintball Partner,788,68638,,8
2024-02-03T15:06:06.546Z,Paintball Partner,788,94653,,-9
2024-02-03T15:06:06.281Z,Paintball Partner,788,68633,,1
2024-02-03T15:06:06.281Z,Paintball Partner,788,68638,,20
2024-02-03T15:06:06.281Z,Paintball Partner,788,94653,,-15
2024-02-03T15:06:05.846Z,Paintball Partner,788,68632,,1
2024-02-03T15:06:05.846Z,Paintball Partner,788,68634,,1
2024-02-03T15:06:05.846Z,Paintball Partner,788,68638,,25
2024-02-03T15:06:05.846Z,Paintball Partner,788,77699,,1
2024-02-03T15:06:05.846Z,Paintball Partner,788,94653,,-28
2024-02-03T15:06:04.908Z,Paintball Partner,788,68637,,1
2024-02-03T15:06:04.908Z,Paintball Partner,788,68638,,52
2024-02-03T15:06:04.908Z,Paintball Partner,788,94653,,-25
2024-02-03T15:06:04.908Z,Paintball Partner,788,101398,,1
2024-02-03T15:06:04.125Z,Paintball Partner,788,68638,,2
2024-02-03T15:06:04.125Z,Paintball Partner,788,94653,,-2
2024-02-03T15:06:03.686Z,Paintball Partner,788,68635,,1
2024-02-03T15:06:03.686Z,Paintball Partner,788,68638,,21
2024-02-03T15:06:03.686Z,Paintball Partner,788,94653,,-22
2024-02-03T15:06:02.978Z,Paintball Partner,788,68632,,1
2024-02-03T15:06:02.978Z,Paintball Partner,788,68635,,1
2024-02-03T15:06:02.978Z,Paintball Partner,788,68638,,22
2024-02-03T15:06:02.978Z,Paintball Partner,788,94653,,-24
2024-02-03T15:06:02.228Z,Paintball Partner,788,68638,,1
2024-02-03T15:06:02.228Z,Paintball Partner,788,94653,,-1
2024-02-03T15:06:02.109Z,Paintball Partner,788,68635,,1
2024-02-03T15:06:02.109Z,Paintball Partner,788,68638,,8
2024-02-03T15:06:02.109Z,Paintball Partner,788,94653,,-10
2024-02-03T15:06:02.109Z,Paintball Partner,788,101398,,1
2024-02-03T15:06:01.830Z,Paintball Partner,788,68633,,3
2024-02-03T15:06:01.830Z,Paintball Partner,788,68635,,1
2024-02-03T15:06:01.830Z,Paintball Partner,788,68636,,1
2024-02-03T15:06:01.830Z,Paintball Partner,788,68638,,73
2024-02-03T15:06:01.830Z,Paintball Partner,788,94653,,-63
2024-02-03T15:05:59.842Z,Paintball Partner,788,68637,,2
2024-02-03T15:05:59.842Z,Paintball Partner,788,68638,,13
2024-02-03T15:05:59.842Z,Paintball Partner,788,77699,,1
2024-02-03T15:05:59.842Z,Paintball Partner,788,94653,,-18
2024-02-03T15:05:59.842Z,Paintball Partner,788,101398,,2
2024-02-03T15:05:59.253Z,Paintball Partner,788,68638,,3
2024-02-03T15:05:59.253Z,Paintball Partner,788,94653,,-3
2024-02-03T15:05:59.160Z,Paintball Partner,788,68638,,3
2024-02-03T15:05:59.160Z,Paintball Partner,788,94653,,-3
2024-02-03T15:05:59.072Z,Paintball Partner,788,68632,,2
2024-02-03T15:05:59.072Z,Paintball Partner,788,68636,,1
2024-02-03T15:05:59.072Z,Paintball Partner,788,68637,,1
2024-02-03T15:05:59.072Z,Paintball Partner,788,68638,,43
2024-02-03T15:05:59.072Z,Paintball Partner,788,94653,,-41
2024-02-03T15:05:59.072Z,Paintball Partner,788,101398,,1
2024-02-03T15:05:57.841Z,Paintball Partner,788,68635,,1
2024-02-03T15:05:57.841Z,Paintball Partner,788,68638,,32
2024-02-03T15:05:57.841Z,Paintball Partner,788,94653,,-21
2024-02-03T15:05:57.112Z,Paintball Partner,788,68635,,1
2024-02-03T15:05:57.112Z,Paintball Partner,788,68638,,33
2024-02-03T15:05:57.112Z,Paintball Partner,788,94653,,-35
2024-02-03T15:05:57.112Z,Paintball Partner,788,101398,,1
2024-02-03T15:05:56.030Z,Paintball Partner,788,68638,,3
2024-02-03T15:05:56.030Z,Paintball Partner,788,94653,,-3
2024-02-03T15:05:55.933Z,Paintball Partner,788,68638,,4
2024-02-03T15:05:55.933Z,Paintball Partner,788,94653,,-4
2024-02-03T15:05:55.832Z,Paintball Partner,788,68638,,2
2024-02-03T15:05:55.832Z,Paintball Partner,788,94653,,-2
2024-02-03T15:05:55.066Z,Paintball Partner,788,68632,,6
2024-02-03T15:05:55.066Z,Paintball Partner,788,68633,,2
2024-02-03T15:05:55.066Z,Paintball Partner,788,68634,,3
2024-02-03T15:05:55.066Z,Paintball Partner,788,68635,,3
2024-02-03T15:05:55.066Z,Paintball Partner,788,68636,,1
2024-02-03T15:05:55.066Z,Paintball Partner,788,68637,,3
2024-02-03T15:05:55.066Z,Paintball Partner,788,68638,,473
2024-02-03T15:05:55.066Z,Paintball Partner,788,77699,,1
2024-02-03T15:05:55.066Z,Paintball Partner,788,94653,,-439
2024-02-03T15:05:55.066Z,Paintball Partner,788,101398,,6
2024-02-03T15:05:55.066Z,Paintball Partner,788,101435,,1
2024-02-03T15:05:47.230Z,Paintball Partner,788,68638,,3
2024-02-03T15:05:47.230Z,Paintball Partner,788,94653,,-3
2024-02-03T15:05:47.111Z,Paintball Partner,788,68638,,3
2024-02-03T15:05:47.111Z,Paintball Partner,788,94653,,-3
2024-02-03T15:05:46.958Z,Paintball Partner,788,68638,,2
2024-02-03T15:05:46.958Z,Paintball Partner,788,94653,,-2
2024-02-03T15:05:46.913Z,Paintball Partner,788,68638,,2
2024-02-03T15:05:46.913Z,Paintball Partner,788,94653,,-2
2024-02-03T15:05:46.826Z,Paintball Partner,788,68638,,3
2024-02-03T15:05:46.826Z,Paintball Partner,788,94653,,-3
2024-02-03T15:05:46.711Z,Paintball Partner,788,68638,,3
2024-02-03T15:05:46.711Z,Paintball Partner,788,94653,,-2
2024-02-03T15:05:46.625Z,Paintball Partner,788,68637,,2
2024-02-03T15:05:46.625Z,Paintball Partner,788,68638,,6
2024-02-03T15:05:46.625Z,Paintball Partner,788,94653,,-7
2024-02-03T15:05:46.386Z,Paintball Partner,788,68638,,3
2024-02-03T15:05:46.386Z,Paintball Partner,788,94653,,-3
2024-02-03T15:05:46.269Z,Paintball Partner,788,68638,,2
2024-02-03T15:05:46.269Z,Paintball Partner,788,94653,,-3
2024-02-03T15:05:46.269Z,Paintball Partner,788,101398,,1
2024-02-03T15:05:46.141Z,Paintball Partner,788,68638,,2
2024-02-03T15:05:46.141Z,Paintball Partner,788,94653,,-2
2024-02-03T15:05:46.063Z,Paintball Partner,788,68638,,2
2024-02-03T15:05:46.063Z,Paintball Partner,788,94653,,-2
2024-02-03T15:05:45.985Z,Paintball Partner,788,68638,,2
2024-02-03T15:05:45.985Z,Paintball Partner,788,94653,,-2
2024-02-03T15:05:45.870Z,Paintball Partner,788,68638,,2
2024-02-03T15:05:45.870Z,Paintball Partner,788,94653,,-2
2024-02-03T15:05:45.828Z,Paintball Partner,788,68638,,1
2024-02-03T15:05:45.828Z,Paintball Partner,788,94653,,-1
2024-02-03T15:05:45.827Z,Paintball Partner,788,68632,,1
2024-02-03T15:05:45.827Z,Paintball Partner,788,68638,,12
2024-02-03T15:05:45.827Z,Paintball Partner,788,94653,,-2
